4.58,1.0304E-06,0.002199961,1.2E-09,0.00799999,0.000999979,0.002999998,0.00000049,2.07E-08
4.65,1.0624E-06,0.00219996,1.3E-09,0.007999989,0.000999978,0.002999998,4.886E-07,2.16E-08
4.72,0.000001095,0.002199958,1.3E-09,0.007999989,0.000999977,0.002999998,4.871E-07,2.26E-08
4.8,0.000001128,0.002199956,1.3E-09,0.007999988,0.000999976,0.002999998,4.856E-07,2.35E-08
4.88,1.1615E-06,0.002199954,1.4E-09,0.007999988,0.000999975,0.002999997,4.841E-07,2.46E-08
4.95,1.1955E-06,0.002199952,1.4E-09,0.007999987,0.000999974,0.002999997,4.825E-07,2.56E-08
5.02,0.00000123,0.00219995,1.5E-09,0.007999987,0.000999973,0.002999997,4.809E-07,2.67E-08
5.1,1.2646E-06,0.002199948,1.5E-09,0.007999986,0.000999972,0.002999997,4.792E-07,2.78E-08
5.17,1.2991E-06,0.002199946,1.5E-09,0.007999986,0.000999971,0.002999997,4.775E-07,2.89E-08
5.25,1.3336E-06,0.002199944,1.6E-09,0.007999985,0.00099997,0.002999997,4.758E-07,3.01E-08
5.33,1.3681E-06,0.002199942,1.6E-09,0.007999984,0.000999969,0.002999997,0.000000474,3.13E-08
5.4,1.4024E-06,0.00219994,1.7E-09,0.007999984,0.000999967,0.002999997,4.722E-07,3.25E-08
5.47,1.4368E-06,0.002199937,1.7E-09,0.007999983,0.000999966,0.002999996,4.703E-07,3.37E-08
5.55,0.000001471,0.002199935,1.8E-09,0.007999983,0.000999965,0.002999996,4.684E-07,0.000000035
5.62,1.5052E-06,0.002199932,1.8E-09,0.007999982,0.000999963,0.002999996,4.664E-07,3.64E-08
5.7,1.5393E-06,0.00219993,1.8E-09,0.007999981,0.000999962,0.002999996,4.643E-07,3.77E-08
5.77,1.5735E-06,0.002199927,1.9E-09,0.007999981,0.000999961,0.002999996,4.623E-07,3.91E-08
5.85,1.6075E-06,0.002199925,1.9E-09,0.00799998,0.000999959,0.002999996,4.602E-07,4.05E-08
5.92,1.6416E-06,0.002199922,0.000000002,0.007999979,0.000999958,0.002999996,4.581E-07,4.19E-08
6,1.6756E-06,0.002199919,0.000000002,0.007999978,0.000999956,0.002999995,4.559E-07,4.34E-08
6.08,1.7096E-06,0.002199917,2.1E-09,0.007999978,0.000999955,0.002999995,4.538E-07,4.49E-08
6.15,1.7435E-06,0.002199914,2.1E-09,0.007999977,0.000999953,0.002999995,4.516E-07,4.64E-08
6.22,1.7774E-06,0.002199911,2.1E-09,0.007999976,0.000999952,0.002999995,4.493E-07,0.000000048
6.3,1.8113E-06,0.002199908,2.2E-09,0.007999975,0.00099995,0.002999995,4.471E-07,4.96E-08
6.38,1.8452E-06,0.002199905,2.2E-09,0.007999974,0.000999948,0.002999995,4.448E-07,5.12E-08
6.45,0.000001879,0.002199902,2.3E-09,0.007999974,0.000999947,0.002999994,4.425E-07,5.29E-08
6.52,1.9128E-06,0.002199899,2.3E-09,0.007999973,0.000999945,0.002999994,4.402E-07,5.46E-08
6.6,1.9466E-06,0.002199896,2.3E-09,0.007999972,0.000999943,0.002999994,4.379E-07,5.63E-08
6.67,1.9803E-06,0.002199892,2.4E-09,0.007999971,0.000999942,0.002999994,4.355E-07,0.000000058
6.75,0.000002014,0.002199889,2.4E-09,0.00799997,0.00099994,0.002999994,4.331E-07,5.98E-08
6.83,2.0477E-06,0.002199886,2.5E-09,0.007999969,0.000999938,0.002999994,4.307E-07,6.16E-08
6.9,2.0813E-06,0.002199882,2.5E-09,0.007999968,0.000999936,0.002999993,4.283E-07,6.34E-08
6.97,2.1149E-06,0.002199879,2.5E-09,0.007999967,0.000999934,0.002999993,4.258E-07,6.53E-08
7.05,2.1485E-06,0.002199876,2.6E-09,0.007999966,0.000999932,0.002999993,4.233E-07,6.72E-08
7.12,0.000002182,0.002199872,2.6E-09,0.007999966,0.00099993,0.002999993,4.208E-07,6.91E-08
7.2,2.2155E-06,0.002199868,2.7E-09,0.007999965,0.000999928,0.002999993,4.182E-07,0.000000071
7.27,0.000002249,0.002199865,2.7E-09,0.007999964,0.000999926,0.002999992,4.157E-07,0.000000073
7.35,2.2824E-06,0.002199861,2.7E-09,0.007999963,0.000999924,0.002999992,4.131E-07,0.000000075
7.42,2.3158E-06,0.002199857,2.8E-09,0.007999962,0.000999922,0.002999992,4.104E-07,7.71E-08
7.5,2.3492E-06,0.002199853,2.8E-09,0.00799996,0.00099992,0.002999992,4.078E-07,7.91E-08
7.57,2.3825E-06,0.00219985,2.9E-09,0.007999959,0.000999918,0.002999991,4.051E-07,8.12E-08
7.65,2.4159E-06,0.002199846,2.9E-09,0.007999958,0.000999916,0.002999991,4.024E-07,8.33E-08
7.72,2.4491E-06,0.002199842,0.000000003,0.007999957,0.000999914,0.002999991,3.997E-07,8.55E-08
7.8,2.4824E-06,0.002199838,0.000000003,0.007999956,0.000999912,0.002999991,0.000000397,8.77E-08
7.88,2.5156E-06,0.002199834,0.000000003,0.007999955,0.000999909,0.002999991,3.942E-07,8.99E-08
7.95,2.5488E-06,0.002199829,3.1E-09,0.007999954,0.000999907,0.00299999,3.914E-07,9.22E-08
8.03,2.5819E-06,0.002199825,3.1E-09,0.007999953,0.000999905,0.00299999,3.885E-07,9.44E-08
8.1,0.000002615,0.002199821,3.2E-09,0.007999952,0.000999902,0.00299999,3.856E-07,9.68E-08
8.17,2.6481E-06,0.002199817,3.2E-09,0.00799995,0.0009999,0.00299999,3.828E-07,9.91E-08
8.25,2.6811E-06,0.002199812,3.2E-09,0.007999949,0.000999898,0.002999989,3.799E-07,1.015E-07
8.32,2.7142E-06,0.002199808,3.3E-09,0.007999948,0.000999895,0.002999989,0.000000377,1.039E-07
8.4,2.7472E-06,0.002199803,3.3E-09,0.007999947,0.000999893,0.002999989,3.741E-07,1.063E-07
8.47,2.7803E-06,0.002199799,3.4E-09,0.007999946,0.00099989,0.002999989,3.711E-07,1.087E-07
8.55,2.8133E-06,0.002199794,3.4E-09,0.007999944,0.000999888,0.002999988,3.682E-07,1.112E-07
8.62,2.8463E-06,0.00219979,3.4E-09,0.007999943,0.000999885,0.002999988,3.653E-07,1.137E-07
8.7,2.8793E-06,0.002199785,3.5E-09,0.007999942,0.000999883,0.002999988,3.624E-07,1.163E-07
8.78,2.9123E-06,0.00219978,3.5E-09,0.00799994,0.00099988,0.002999988,3.595E-07,1.188E-07
8.85,2.9453E-06,0.002199775,3.6E-09,0.007999939,0.000999877,0.002999987,3.565E-07,1.214E-07
8.92,2.9782E-06,0.002199771,3.6E-09,0.007999938,0.000999875,0.002999987,3.536E-07,1.241E-07
9,3.0112E-06,0.002199766,3.6E-09,0.007999937,0.000999872,0.002999987,3.507E-07,1.267E-07
9.07,3.0441E-06,0.002199761,3.7E-09,0.007999935,0.000999869,0.002999986,3.477E-07,1.294E-07
9.15,3.0771E-06,0.002199756,3.7E-09,0.007999934,0.000999867,0.002999986,3.448E-07,1.321E-07
9.22,0.00000311,0.002199751,3.8E-09,0.007999932,0.000999864,0.002999986,3.419E-07,1.349E-07
9.3,3.1429E-06,0.002199746,3.8E-09,0.007999931,0.000999861,0.002999986,3.389E-07,1.376E-07
9.38,3.1759E-06,0.00219974,3.8E-09,0.00799993,0.000999858,0.002999985,0.000000336,1.404E-07
9.45,3.2088E-06,0.002199735,3.9E-09,0.007999928,0.000999855,0.002999985,0.000000333,1.433E-07
9.53,3.2416E-06,0.00219973,3.9E-09,0.007999927,0.000999852,0.002999985,3.301E-07,1.461E-07
9.6,3.2745E-06,0.002199725,0.000000004,0.007999925,0.000999849,0.002999984,3.271E-07,0.000000149
9.67,3.3074E-06,0.002199719,0.000000004,0.007999924,0.000999846,0.002999984,3.241E-07,1.519E-07
9.75,3.3403E-06,0.002199714,0.000000004,0.007999922,0.000999843,0.002999984,3.212E-07,1.549E-07
9.82,3.3731E-06,0.002199708,4.1E-09,0.007999921,0.00099984,0.002999983,3.182E-07,1.579E-07
9.9,0.000003406,0.002199703,4.1E-09,0.007999919,0.000999837,0.002999983,3.152E-07,1.609E-07
9.97,3.4388E-06,0.002199697,4.2E-09,0.007999918,0.000999834,0.002999983,3.122E-07,1.639E-07
10.05,3.4716E-06,0.002199691,4.2E-09,0.007999916,0.000999831,0.002999982,3.092E-07,1.669E-07
10.12,3.5044E-06,0.002199686,4.2E-09,0.007999915,0.000999828,0.002999982,3.063E-07,0.00000017
10.2,3.5372E-06,0.00219968,4.3E-09,0.007999913,0.000999825,0.002999982,3.033E-07,1.732E-07
10.28,0.00000357,0.002199674,4.3E-09,0.007999911,0.000999822,0.002999981,3.003E-07,1.763E-07
10.35,3.6028E-06,0.002199668,4.4E-09,0.00799991,0.000999818,0.002999981,2.973E-07,1.795E-07
10.42,3.6356E-06,0.002199662,4.4E-09,0.007999908,0.000999815,0.002999981,2.943E-07,1.827E-07
10.5,3.6683E-06,0.002199656,4.4E-09,0.007999907,0.000999812,0.00299998,2.913E-07,1.859E-07
10.57,3.7011E-06,0.00219965,4.5E-09,0.007999905,0.000999809,0.00299998,2.882E-07,1.892E-07
10.65,3.7338E-06,0.002199644,4.5E-09,0.007999903,0.000999805,0.00299998,2.852E-07,1.925E-07
10.72,3.7665E-06,0.002199638,4.6E-09,0.007999902,0.000999802,0.002999979,2.822E-07,1.958E-07
10.8,3.7993E-06,0.002199632,4.6E-09,0.0079999,0.000999798,0.002999979,2.792E-07,1.991E-07
10.88,0.000003832,0.002199626,4.6E-09,0.007999898,0.000999795,0.002999979,2.762E-07,2.025E-07
10.95,3.8648E-06,0.002199619,4.7E-09,0.007999896,0.000999792,0.002999978,2.733E-07,2.059E-07
11.03,3.8976E-06,0.002199613,4.7E-09,0.007999895,0.000999788,0.002999978,2.703E-07,2.094E-07
11.1,3.9303E-06,0.002199607,4.8E-09,0.007999893,0.000999785,0.002999978,2.673E-07,2.128E-07
11.17,3.9631E-06,0.0021996,4.8E-09,0.007999891,0.000999781,0.002999977,2.644E-07,2.163E-07
11.25,3.9959E-06,0.002199594,4.8E-09,0.007999889,0.000999777,0.002999977,2.615E-07,2.198E-07
11.32,4.0287E-06,0.002199587,4.9E-09,0.007999888,0.000999774,0.002999976,2.586E-07,2.234E-07
11.4,4.0614E-06,0.00219958,4.9E-09,0.007999886,0.00099977,0.002999976,2.557E-07,0.000000227
11.47,4.0942E-06,0.002199574,0.000000005,0.007999884,0.000999766,0.002999976,2.528E-07,2.306E-07
11.55,0.000004127,0.002199567,0.000000005,0.007999882,0.000999763,0.002999975,2.499E-07,2.342E-07
11.62,4.1599E-06,0.00219956,0.000000005,0.00799988,0.000999759,0.002999975,0.000000247,2.379E-07
11.7,4.1927E-06,0.002199553,5.1E-09,0.007999878,0.000999755,0.002999974,2.442E-07,2.415E-07
11.78,4.2255E-06,0.002199547,5.1E-09,0.007999876,0.000999751,0.002999974,2.413E-07,2.453E-07
11.85,4.2583E-06,0.00219954,5.2E-09,0.007999875,0.000999748,0.002999974,2.385E-07,0.000000249
11.92,4.2911E-06,0.002199533,5.2E-09,0.007999873,0.000999744,0.002999973,2.357E-07,2.528E-07
12,0.000004324,0.002199526,5.2E-09,0.007999871,0.00099974,0.002999973,2.329E-07,2.566E-07
12.07,4.3568E-06,0.002199518,5.3E-09,0.007999869,0.000999736,0.002999972,2.301E-07,2.604E-07
12.15,4.3897E-06,0.002199511,5.3E-09,0.007999867,0.000999732,0.002999972,2.273E-07,2.643E-07
12.22,4.4225E-06,0.002199504,5.4E-09,0.007999865,0.000999728,0.002999972,2.246E-07,2.682E-07
12.3,4.4554E-06,0.002199497,5.4E-09,0.007999863,0.000999724,0.002999971,2.218E-07,2.721E-07
12.38,4.4882E-06,0.002199489,5.5E-09,0.007999861,0.00099972,0.002999971,2.191E-07,0.000000276
12.45,4.5211E-06,0.002199482,5.5E-09,0.007999859,0.000999716,0.00299997,2.163E-07,0.00000028
12.53,0.000004554,0.002199475,5.5E-09,0.007999857,0.000999712,0.00299997,2.136E-07,0.000000284
12.6,4.5868E-06,0.002199467,5.6E-09,0.007999855,0.000999708,0.00299997,2.109E-07,2.881E-07
12.67,4.6197E-06,0.00219946,5.6E-09,0.007999853,0.000999704,0.002999969,2.082E-07,2.921E-07
12.75,4.6526E-06,0.002199452,5.7E-09,0.00799985,0.000999699,0.002999969,2.055E-07,2.962E-07
12.82,4.6855E-06,0.002199444,5.7E-09,0.007999848,0.000999695,0.002999968,2.028E-07,3.003E-07
12.9,4.7184E-06,0.002199437,5.7E-09,0.007999846,0.000999691,0.002999968,2.002E-07,3.045E-07
12.97,4.7513E-06,0.002199429,5.8E-09,0.007999844,0.000999687,0.002999967,1.975E-07,3.086E-07
13.05,4.7842E-06,0.002199421,5.8E-09,0.007999842,0.000999682,0.002999967,1.949E-07,3.128E-07
13.12,4.8172E-06,0.002199413,5.9E-09,0.00799984,0.000999678,0.002999966,1.923E-07,3.171E-07
13.2,4.8501E-06,0.002199405,5.9E-09,0.007999838,0.000999674,0.002999966,1.897E-07,3.213E-07
13.28,4.8831E-06,0.002199397,5.9E-09,0.007999835,0.000999669,0.002999966,1.871E-07,3.256E-07
13.35,4.9161E-06,0.002199389,0.000000006,0.007999833,0.000999665,0.002999965,1.846E-07,3.299E-07
13.42,0.000004949,0.002199381,0.000000006,0.007999831,0.000999661,0.002999965,0.000000182,3.343E-07
13.5,4.9821E-06,0.002199373,6.1E-09,0.007999829,0.000999656,0.002999964,1.795E-07,3.387E-07
13.57,5.0151E-06,0.002199365,6.1E-09,0.007999827,0.000999652,0.002999964,0.000000177,3.431E-07
13.65,5.0481E-06,0.002199357,6.1E-09,0.007999824,0.000999647,0.002999963,1.746E-07,3.475E-07
13.72,5.0811E-06,0.002199348,6.2E-09,0.007999822,0.000999642,0.002999963,1.721E-07,3.519E-07
13.8,5.1142E-06,0.00219934,6.2E-09,0.00799982,0.000999638,0.002999962,1.697E-07,3.564E-07
13.88,5.1473E-06,0.002199332,6.3E-09,0.007999817,0.000999633,0.002999962,1.673E-07,3.609E-07
13.95,5.1803E-06,0.002199323,6.3E-09,0.007999815,0.000999629,0.002999961,1.649E-07,3.655E-07
14.03,5.2134E-06,0.002199315,6.3E-09,0.007999813,0.000999624,0.002999961,1.625E-07,3.701E-07
14.1,5.2465E-06,0.002199306,6.4E-09,0.00799981,0.000999619,0.00299996,1.602E-07,3.747E-07
14.17,5.2797E-06,0.002199298,6.4E-09,0.007999808,0.000999614,0.00299996,1.578E-07,3.793E-07
14.25,5.3128E-06,0.002199289,6.5E-09,0.007999806,0.00099961,0.002999959,1.555E-07,3.839E-07
14.32,5.3459E-06,0.00219928,6.5E-09,0.007999803,0.000999605,0.002999959,1.532E-07,3.886E-07
14.4,5.3791E-06,0.002199271,6.5E-09,0.007999801,0.0009996,0.002999958,1.509E-07,3.933E-07
14.47,5.4123E-06,0.002199263,6.6E-09,0.007999798,0.000999595,0.002999958,1.487E-07,3.981E-07
14.55,5.4455E-06,0.002199254,6.6E-09,0.007999796,0.00099959,0.002999957,1.465E-07,4.029E-07
14.62,5.4787E-06,0.002199245,6.7E-09,0.007999793,0.000999585,0.002999957,1.442E-07,4.077E-07
14.7,5.5119E-06,0.002199236,6.7E-09,0.007999791,0.00099958,0.002999956,0.000000142,4.125E-07
14.77,5.5451E-06,0.002199227,6.8E-09,0.007999788,0.000999575,0.002999956,1.399E-07,4.173E-07
14.85,5.5783E-06,0.002199218,6.8E-09,0.007999786,0.00099957,0.002999955,1.377E-07,4.222E-07
14.92,5.6116E-06,0.002199208,6.8E-09,0.007999783,0.000999565,0.002999955,1.356E-07,4.271E-07
15,5.6448E-06,0.002199199,6.9E-09,0.007999781,0.00099956,0.002999954,1.334E-07,4.321E-07
15.07,5.6781E-06,0.00219919,6.9E-09,0.007999778,0.000999555,0.002999954,1.313E-07,0.000000437
15.15,5.7114E-06,0.002199181,0.000000007,0.007999776,0.00099955,0.002999953,1.293E-07,0.000000442
15.22,5.7447E-06,0.002199171,0.000000007,0.007999773,0.000999545,0.002999953,1.272E-07,4.471E-07
15.3,0.000005778,0.002199162,0.000000007,0.007999771,0.00099954,0.002999952,1.252E-07,4.521E-07
15.38,5.8114E-06,0.002199152,7.1E-09,0.007999768,0.000999535,0.002999952,1.231E-07,4.572E-07
15.45,5.8447E-06,0.002199143,7.1E-09,0.007999765,0.000999529,0.002999951,1.211E-07,4.623E-07
15.52,5.8781E-06,0.002199133,7.2E-09,0.007999763,0.000999524,0.00299995,1.192E-07,4.675E-07
15.6,5.9115E-06,0.002199124,7.2E-09,0.00799976,0.000999519,0.00299995,1.172E-07,4.726E-07
15.67,5.9449E-06,0.002199114,7.2E-09,0.007999757,0.000999513,0.002999949,1.153E-07,4.778E-07
15.75,5.9783E-06,0.002199104,7.3E-09,0.007999755,0.000999508,0.002999949,1.134E-07,0.000000483
15.82,6.0117E-06,0.002199094,7.3E-09,0.007999752,0.000999503,0.002999948,1.115E-07,4.883E-07
15.9,6.0451E-06,0.002199084,7.4E-09,0.007999749,0.000999497,0.002999948,1.096E-07,4.936E-07
15.97,6.0786E-06,0.002199074,7.4E-09,0.007999746,0.000999492,0.002999947,1.078E-07,4.989E-07
16.05,6.1121E-06,0.002199065,7.4E-09,0.007999744,0.000999486,0.002999947,0.000000106,5.042E-07
16.12,6.1455E-06,0.002199054,7.5E-09,0.007999741,0.000999481,0.002999946,1.042E-07,5.096E-07
16.2,0.000006179,0.002199044,7.5E-09,0.007999738,0.000999475,0.002999945,1.024E-07,0.000000515
16.27,6.2126E-06,0.002199034,7.6E-09,0.007999735,0.00099947,0.002999945,1.006E-07,5.204E-07
16.35,6.2461E-06,0.002199024,7.6E-09,0.007999733,0.000999464,0.002999944,9.89E-08,5.259E-07
16.43,6.2796E-06,0.002199014,7.7E-09,0.00799973,0.000999458,0.002999944,9.72E-08,5.314E-07
16.5,6.3132E-06,0.002199003,7.7E-09,0.007999727,0.000999453,0.002999943,9.55E-08,5.369E-07
16.57,6.3468E-06,0.002198993,7.7E-09,0.007999724,0.000999447,0.002999942,9.38E-08,5.424E-07
16.65,6.3803E-06,0.002198983,7.8E-09,0.007999721,0.000999441,0.002999942,9.21E-08,0.000000548
16.72,0.000006414,0.002198972,7.8E-09,0.007999718,0.000999435,0.002999941,9.05E-08,5.536E-07
16.8,6.4476E-06,0.002198962,7.9E-09,0.007999715,0.00099943,0.002999941,8.89E-08,5.592E-07
16.88,6.4812E-06,0.002198951,7.9E-09,0.007999712,0.000999424,0.00299994,8.73E-08,5.648E-07
16.95,6.5148E-06,0.002198941,7.9E-09,0.00799971,0.000999418,0.002999939,8.57E-08,5.705E-07
17.02,6.5485E-06,0.00219893,0.000000008,0.007999707,0.000999412,0.002999939,8.42E-08,5.762E-07
17.1,6.5822E-06,0.002198919,0.000000008,0.007999704,0.000999406,0.002999938,8.27E-08,0.000000582
17.18,6.6159E-06,0.002198908,8.1E-09,0.007999701,0.0009994,0.002999938,8.11E-08,5.877E-07
17.25,6.6496E-06,0.002198897,8.1E-09,0.007999698,0.000999394,0.002999937,7.97E-08,5.935E-07
17.32,6.6833E-06,0.002198887,8.2E-09,0.007999695,0.000999388,0.002999936,7.82E-08,5.993E-07
17.4,0.000006717,0.002198876,8.2E-09,0.007999692,0.000999382,0.002999936,7.67E-08,6.052E-07
17.47,6.7507E-06,0.002198865,8.2E-09,0.007999689,0.000999376,0.002999935,7.53E-08,6.111E-07
17.55,6.7845E-06,0.002198853,8.3E-09,0.007999686,0.00099937,0.002999934,7.39E-08,0.000000617
17.62,6.8182E-06,0.002198842,8.3E-09,0.007999682,0.000999364,0.002999934,7.25E-08,6.229E-07
17.7,0.000006852,0.002198831,8.4E-09,0.007999679,0.000999358,0.002999933,7.11E-08,6.289E-07
17.77,6.8858E-06,0.00219882,8.4E-09,0.007999676,0.000999352,0.002999933,6.97E-08,6.349E-07
17.85,6.9196E-06,0.002198809,8.4E-09,0.007999673,0.000999345,0.002999932,6.84E-08,6.409E-07
17.93,6.9534E-06,0.002198797,8.5E-09,0.00799967,0.000999339,0.002999931,6.71E-08,0.000000647
18,6.9872E-06,0.002198786,8.5E-09,0.007999667,0.000999333,0.002999931,6.58E-08,0.000000653
18.07,0.000007021,0.002198774,8.6E-09,0.007999664,0.000999327,0.00299993,6.45E-08,6.591E-07
18.15,7.0549E-06,0.002198763,8.6E-09,0.00799966,0.00099932,0.002999929,6.32E-08,6.653E-07
18.22,7.0887E-06,0.002198751,8.7E-09,0.007999657,0.000999314,0.002999929,0.000000062,6.714E-07
18.3,7.1226E-06,0.00219874,8.7E-09,0.007999654,0.000999308,0.002999928,6.07E-08,6.776E-07
18.38,7.1565E-06,0.002198728,8.7E-09,0.007999651,0.000999301,0.002999927,5.95E-08,6.838E-07
18.45,7.1904E-06,0.002198716,8.8E-09,0.007999648,0.000999295,0.002999927,5.84E-08,6.901E-07
18.52,7.2243E-06,0.002198704,8.8E-09,0.007999644,0.000999288,0.002999926,5.72E-08,6.964E-07
18.6,7.2582E-06,0.002198693,8.9E-09,0.007999641,0.000999282,0.002999925,0.000000056,7.027E-07
18.68,7.2921E-06,0.002198681,8.9E-09,0.007999638,0.000999275,0.002999925,5.49E-08,0.000000709
18.75,7.3261E-06,0.002198669,8.9E-09,0.007999634,0.000999269,0.002999924,5.38E-08,7.154E-07
18.82,0.00000736,0.002198657,0.000000009,0.007999631,0.000999262,0.002999923,5.27E-08,7.218E-07
18.9,0.000007394,0.002198645,0.000000009,0.007999628,0.000999255,0.002999923,5.16E-08,7.282E-07
18.97,0.000007428,0.002198632,9.1E-09,0.007999624,0.000999249,0.002999922,5.06E-08,7.346E-07
